_time,_value,_field,location,date
2023-07-28 00:00:45+00:00,443.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 00:10:45+00:00,435.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 00:20:45+00:00,446.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 00:30:45+00:00,449.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 00:40:45+00:00,433.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 00:50:45+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 01:00:45+00:00,448.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 01:10:45+00:00,451.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 01:20:45+00:00,446.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 01:30:45+00:00,446.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 01:40:45+00:00,441.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 01:50:45+00:00,440.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 02:00:45+00:00,445.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 02:10:45+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 02:20:45+00:00,447.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 02:30:45+00:00,442.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 02:40:45+00:00,451.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 02:50:45+00:00,439.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 03:00:45+00:00,447.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 03:10:45+00:00,445.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 03:20:45+00:00,448.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 03:30:45+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 03:40:45+00:00,457.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 03:50:45+00:00,456.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 04:00:45+00:00,457.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 04:10:45+00:00,451.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 04:20:45+00:00,454.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 04:30:45+00:00,441.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 04:40:45+00:00,449.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 04:50:46+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 05:00:46+00:00,458.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 05:10:46+00:00,457.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 05:20:46+00:00,460.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 05:30:46+00:00,458.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 05:40:46+00:00,458.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 05:50:46+00:00,468.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 06:00:46+00:00,460.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 06:10:46+00:00,464.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 06:20:46+00:00,467.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 06:30:46+00:00,471.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 06:40:46+00:00,465.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 06:50:46+00:00,472.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 07:00:46+00:00,474.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 07:10:46+00:00,472.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 07:20:46+00:00,462.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 07:30:46+00:00,471.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 07:40:46+00:00,480.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 07:50:46+00:00,503.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 08:00:46+00:00,506.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 08:10:46+00:00,516.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 08:20:46+00:00,514.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 08:30:46+00:00,533.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 08:40:46+00:00,530.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 08:50:46+00:00,538.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 09:00:46+00:00,561.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 09:10:46+00:00,571.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 09:20:46+00:00,573.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 09:30:46+00:00,613.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 09:40:46+00:00,651.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 09:50:46+00:00,648.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 10:00:46+00:00,664.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 10:10:46+00:00,659.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 10:20:46+00:00,636.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 10:30:46+00:00,715.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 10:40:46+00:00,663.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 10:50:46+00:00,684.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 11:00:46+00:00,685.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 11:10:46+00:00,687.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 11:20:46+00:00,662.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 11:30:46+00:00,695.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 11:40:46+00:00,692.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 11:50:46+00:00,689.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 12:00:46+00:00,669.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 12:10:46+00:00,637.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 12:20:46+00:00,626.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 12:30:46+00:00,625.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 12:40:46+00:00,628.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 12:50:46+00:00,711.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 13:00:46+00:00,755.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 13:10:46+00:00,695.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 13:20:46+00:00,829.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 13:30:46+00:00,761.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 13:40:46+00:00,616.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 13:50:46+00:00,620.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 14:00:46+00:00,610.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 14:10:46+00:00,569.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 14:20:46+00:00,545.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 14:30:46+00:00,529.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 14:40:46+00:00,505.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 14:50:46+00:00,498.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 15:00:46+00:00,488.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 15:10:46+00:00,477.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 15:20:46+00:00,479.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 15:30:46+00:00,477.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 15:40:46+00:00,477.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 15:50:46+00:00,469.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 16:00:46+00:00,477.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 16:10:46+00:00,479.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 16:20:46+00:00,481.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 16:30:46+00:00,487.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 16:40:46+00:00,488.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 16:50:46+00:00,500.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 17:00:46+00:00,506.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 17:10:46+00:00,513.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 17:20:46+00:00,507.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 17:30:46+00:00,503.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 17:40:46+00:00,487.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 17:50:46+00:00,473.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 18:00:46+00:00,474.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 18:10:46+00:00,462.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 18:20:46+00:00,455.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 18:30:46+00:00,460.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 18:40:46+00:00,453.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 18:50:46+00:00,448.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 19:00:46+00:00,440.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 19:10:46+00:00,447.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 19:20:46+00:00,444.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 19:30:46+00:00,448.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 19:40:46+00:00,446.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 19:50:46+00:00,441.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 20:00:46+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 20:10:46+00:00,448.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 20:20:46+00:00,436.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 20:30:46+00:00,434.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 20:40:46+00:00,449.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 20:50:46+00:00,449.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 21:00:46+00:00,447.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 21:10:46+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 21:20:46+00:00,434.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 21:30:46+00:00,433.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 21:40:47+00:00,447.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 21:50:46+00:00,443.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 22:00:46+00:00,443.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 22:10:46+00:00,440.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 22:20:47+00:00,438.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 22:30:47+00:00,452.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 22:40:47+00:00,459.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 22:50:47+00:00,441.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 23:00:47+00:00,453.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 23:10:47+00:00,456.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 23:20:47+00:00,437.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 23:30:47+00:00,446.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 23:40:47+00:00,441.0,co2,am3019-testqc2090,2023-07-28
2023-07-28 23:50:47+00:00,450.0,co2,am3019-testqc2090,2023-07-28
2023-07-29 00:00:47+00:00,449.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 00:10:47+00:00,452.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 00:20:47+00:00,447.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 00:30:47+00:00,452.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 00:40:47+00:00,440.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 00:50:47+00:00,449.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 01:00:47+00:00,449.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 01:10:47+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 01:20:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 01:30:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 01:40:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 01:50:47+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 02:00:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 02:10:47+00:00,456.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 02:20:47+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 02:30:47+00:00,456.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 02:40:47+00:00,460.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 02:50:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 03:00:47+00:00,458.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 03:10:47+00:00,451.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 03:20:47+00:00,461.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 03:30:47+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 03:40:47+00:00,448.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 03:50:47+00:00,451.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 04:00:47+00:00,459.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 04:10:47+00:00,462.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 04:20:47+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 04:30:47+00:00,461.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 04:40:47+00:00,462.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 04:50:47+00:00,452.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 05:00:47+00:00,458.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 05:10:47+00:00,465.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 05:20:47+00:00,465.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 05:30:47+00:00,463.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 05:40:47+00:00,463.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 05:50:47+00:00,470.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 06:00:47+00:00,472.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 06:10:47+00:00,470.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 06:20:47+00:00,468.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 06:30:47+00:00,462.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 06:40:47+00:00,470.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 06:50:47+00:00,476.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 07:00:47+00:00,471.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 07:10:47+00:00,452.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 07:20:47+00:00,461.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 07:30:47+00:00,457.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 07:40:47+00:00,448.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 07:50:47+00:00,455.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 08:00:47+00:00,460.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 08:10:47+00:00,459.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 08:20:47+00:00,459.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 08:30:47+00:00,456.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 08:40:47+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 08:50:47+00:00,439.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 09:00:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 09:10:47+00:00,453.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 09:20:47+00:00,438.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 09:30:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 09:40:47+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 09:50:47+00:00,436.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 10:00:47+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 10:10:47+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 10:20:47+00:00,438.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 10:30:47+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 10:40:47+00:00,453.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 10:50:47+00:00,439.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 11:00:47+00:00,447.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 11:10:47+00:00,449.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 11:20:47+00:00,437.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 11:30:47+00:00,443.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 11:40:47+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 11:50:47+00:00,428.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 12:00:47+00:00,440.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 12:10:47+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 12:20:47+00:00,440.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 12:30:47+00:00,443.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 12:40:47+00:00,442.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 12:50:47+00:00,444.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 13:00:47+00:00,443.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 13:10:47+00:00,444.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 13:20:47+00:00,431.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 13:30:47+00:00,430.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 13:40:47+00:00,441.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 13:50:47+00:00,443.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 14:00:47+00:00,442.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 14:10:47+00:00,439.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 14:20:47+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 14:30:47+00:00,432.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 14:40:48+00:00,441.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 14:50:47+00:00,437.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 15:00:48+00:00,448.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 15:10:48+00:00,444.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 15:30:48+00:00,430.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 15:40:48+00:00,436.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 15:50:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 16:00:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 16:10:48+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 16:20:48+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 16:30:48+00:00,431.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 16:40:48+00:00,434.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 16:50:48+00:00,448.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 17:00:48+00:00,436.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 17:10:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 17:30:48+00:00,444.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 17:40:48+00:00,431.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 17:50:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 18:00:48+00:00,440.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 18:10:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 18:20:48+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 18:30:48+00:00,444.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 18:40:48+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 18:50:48+00:00,447.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 19:00:48+00:00,453.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 19:10:48+00:00,447.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 19:20:48+00:00,435.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 19:30:48+00:00,434.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 19:40:48+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 19:50:48+00:00,445.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 20:00:48+00:00,430.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 20:10:48+00:00,443.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 20:20:48+00:00,452.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 20:40:48+00:00,457.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 20:50:48+00:00,456.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 21:00:48+00:00,451.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 21:10:48+00:00,451.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 21:20:48+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 21:30:48+00:00,447.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 21:40:48+00:00,452.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 21:50:48+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 22:00:48+00:00,443.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 22:10:48+00:00,454.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 22:20:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 22:30:48+00:00,456.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 22:40:48+00:00,455.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 22:50:48+00:00,450.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 23:00:48+00:00,444.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 23:10:48+00:00,439.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 23:20:48+00:00,449.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 23:30:48+00:00,446.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 23:40:48+00:00,456.0,co2,am3019-testqc2090,2023-07-29
2023-07-29 23:50:48+00:00,462.0,co2,am3019-testqc2090,2023-07-29
2023-07-30 00:00:48+00:00,455.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 00:10:48+00:00,458.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 00:20:48+00:00,449.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 00:30:48+00:00,442.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 00:40:48+00:00,462.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 00:50:48+00:00,457.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 01:00:48+00:00,463.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 01:10:48+00:00,450.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 01:20:48+00:00,457.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 01:30:48+00:00,452.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 01:40:48+00:00,455.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 01:50:48+00:00,443.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 02:00:48+00:00,452.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 02:10:48+00:00,457.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 02:20:48+00:00,463.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 02:30:48+00:00,459.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 02:40:48+00:00,461.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 02:50:48+00:00,454.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 03:00:48+00:00,460.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 03:10:48+00:00,446.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 03:20:48+00:00,459.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 03:30:48+00:00,459.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 03:40:48+00:00,453.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 03:50:48+00:00,442.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 04:00:48+00:00,456.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 04:10:48+00:00,458.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 04:20:48+00:00,445.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 04:30:48+00:00,457.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 04:40:48+00:00,466.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 04:50:48+00:00,463.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 05:00:48+00:00,468.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 05:10:48+00:00,466.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 05:20:48+00:00,456.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 05:30:48+00:00,462.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 05:40:48+00:00,466.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 05:50:48+00:00,457.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 06:00:48+00:00,443.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 06:10:48+00:00,464.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 06:20:48+00:00,455.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 06:30:48+00:00,462.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 06:40:48+00:00,463.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 06:50:49+00:00,461.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 07:00:49+00:00,468.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 07:10:49+00:00,473.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 07:20:49+00:00,456.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 07:30:49+00:00,468.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 07:40:49+00:00,465.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 07:50:49+00:00,462.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 08:00:49+00:00,450.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 08:10:49+00:00,447.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 08:20:49+00:00,457.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 08:30:49+00:00,464.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 08:40:49+00:00,461.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 08:50:49+00:00,460.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 09:00:49+00:00,465.0,co2,am3019-testqc2090,2023-07-30
2023-07-30 09:10:49+00:00,468.0,co2,am3019-testqc2090,2023-07-30
